2023-12-12 11:54:49 {"sensorData": "55","sensorId": "lpgOrj","timestamp": "2023-12-12T10:54:49.440Z"}
2023-12-12 12:02:12 {"sensorData": "62","sensorId": "rRInK0","timestamp": "2023-12-12T11:02:12.523Z"}
2023-12-12 12:02:12 {"sensorData": "53","sensorId": "X5Kv5e","timestamp": "2023-12-12T11:02:12.574Z"}
2023-12-12 12:02:12 {"sensorData": "58","sensorId": "oGPuz4","timestamp": "2023-12-12T11:02:12.624Z"}
2023-12-12 12:02:12 {"sensorData": "38","sensorId": "oUnREs","timestamp": "2023-12-12T11:02:12.675Z"}
2023-12-12 12:02:12 {"sensorData": "4","sensorId": "kZUzGr","timestamp": "2023-12-12T11:02:12.725Z"}
2023-12-12 12:02:12 {"sensorData": "20","sensorId": "ehb2aL","timestamp": "2023-12-12T11:02:12.775Z"}
2023-12-12 12:02:12 {"sensorData": "55","sensorId": "5OBhif","timestamp": "2023-12-12T11:02:12.826Z"}
2023-12-12 12:02:12 {"sensorData": "97","sensorId": "H9MTTZ","timestamp": "2023-12-12T11:02:12.876Z"}
2023-12-12 12:02:12 {"sensorData": "45","sensorId": "mhpw69","timestamp": "2023-12-12T11:02:12.927Z"}
2023-12-12 12:02:12 {"sensorData": "16","sensorId": "BowFvw","timestamp": "2023-12-12T11:02:12.977Z"}
2023-12-12 12:02:13 {"sensorData": "27","sensorId": "v5HoJ6","timestamp": "2023-12-12T11:02:13.027Z"}
2023-12-12 12:02:13 {"sensorData": "46","sensorId": "PbVl9v","timestamp": "2023-12-12T11:02:13.078Z"}
2023-12-12 12:02:13 {"sensorData": "34","sensorId": "Qlp2qE","timestamp": "2023-12-12T11:02:13.128Z"}
2023-12-12 12:02:13 {"sensorData": "83","sensorId": "lC7KQr","timestamp": "2023-12-12T11:02:13.179Z"}
2023-12-12 12:02:13 {"sensorData": "77","sensorId": "cNzvJ4","timestamp": "2023-12-12T11:02:13.229Z"}
2023-12-12 12:02:13 {"sensorData": "76","sensorId": "g02W0N","timestamp": "2023-12-12T11:02:13.280Z"}
2023-12-12 12:02:13 {"sensorData": "5","sensorId": "Z9XFid","timestamp": "2023-12-12T11:02:13.330Z"}
2023-12-12 12:02:13 {"sensorData": "76","sensorId": "wHJF7E","timestamp": "2023-12-12T11:02:13.380Z"}
2023-12-12 12:02:13 {"sensorData": "33","sensorId": "OVjOzG","timestamp": "2023-12-12T11:02:13.431Z"}
2023-12-12 12:02:13 {"sensorData": "39","sensorId": "6AFaox","timestamp": "2023-12-12T11:02:13.481Z"}
2023-12-12 12:02:13 {"sensorData": "54","sensorId": "e9P36D","timestamp": "2023-12-12T11:02:13.532Z"}
2023-12-12 12:02:13 {"sensorData": "63","sensorId": "eETy9q","timestamp": "2023-12-12T11:02:13.582Z"}
2023-12-12 12:02:13 {"sensorData": "36","sensorId": "7U9JFg","timestamp": "2023-12-12T11:02:13.633Z"}
2023-12-12 12:02:13 {"sensorData": "5","sensorId": "2MkWaO","timestamp": "2023-12-12T11:02:13.683Z"}
2023-12-12 12:02:13 {"sensorData": "17","sensorId": "pbFr8l","timestamp": "2023-12-12T11:02:13.733Z"}
2023-12-12 12:02:13 {"sensorData": "31","sensorId": "4MG8gp","timestamp": "2023-12-12T11:02:13.784Z"}
2023-12-12 12:02:13 {"sensorData": "65","sensorId": "dFpanm","timestamp": "2023-12-12T11:02:13.834Z"}
2023-12-12 12:02:13 {"sensorData": "93","sensorId": "QtUJ33","timestamp": "2023-12-12T11:02:13.885Z"}
2023-12-12 12:02:13 {"sensorData": "73","sensorId": "4HehGK","timestamp": "2023-12-12T11:02:13.935Z"}
2023-12-12 12:02:13 {"sensorData": "70","sensorId": "FVJzvd","timestamp": "2023-12-12T11:02:13.985Z"}
2023-12-12 12:02:14 {"sensorData": "56","sensorId": "zsRCV4","timestamp": "2023-12-12T11:02:14.036Z"}
2023-12-12 12:02:14 {"sensorData": "51","sensorId": "6gaNzV","timestamp": "2023-12-12T11:02:14.086Z"}
2023-12-12 12:02:14 {"sensorData": "36","sensorId": "rMDljI","timestamp": "2023-12-12T11:02:14.137Z"}
2023-12-12 12:02:14 {"sensorData": "60","sensorId": "NgQg1o","timestamp": "2023-12-12T11:02:14.187Z"}
2023-12-12 12:02:14 {"sensorData": "60","sensorId": "krYJIF","timestamp": "2023-12-12T11:02:14.238Z"}
2023-12-12 12:02:14 {"sensorData": "29","sensorId": "txAqDB","timestamp": "2023-12-12T11:02:14.288Z"}
2023-12-12 12:02:14 {"sensorData": "5","sensorId": "1kbiWC","timestamp": "2023-12-12T11:02:14.338Z"}
2023-12-12 12:02:14 {"sensorData": "57","sensorId": "38HGen","timestamp": "2023-12-12T11:02:14.389Z"}
2023-12-12 12:02:14 {"sensorData": "99","sensorId": "3zhdP3","timestamp": "2023-12-12T11:02:14.439Z"}
2023-12-12 12:02:14 {"sensorData": "54","sensorId": "nyKETa","timestamp": "2023-12-12T11:02:14.490Z"}
2023-12-12 12:02:14 {"sensorData": "0","sensorId": "mBJbJI","timestamp": "2023-12-12T11:02:14.540Z"}
2023-12-12 12:02:14 {"sensorData": "39","sensorId": "vbAo95","timestamp": "2023-12-12T11:02:14.590Z"}
2023-12-12 12:02:14 {"sensorData": "83","sensorId": "cju5Gz","timestamp": "2023-12-12T11:02:14.641Z"}
2023-12-12 12:02:14 {"sensorData": "37","sensorId": "jsJwOj","timestamp": "2023-12-12T11:02:14.691Z"}
2023-12-12 12:02:14 {"sensorData": "5","sensorId": "xkFHJd","timestamp": "2023-12-12T11:02:14.742Z"}
2023-12-12 12:02:14 {"sensorData": "91","sensorId": "jLSCKh","timestamp": "2023-12-12T11:02:14.792Z"}
2023-12-12 12:02:14 {"sensorData": "49","sensorId": "IcyKjQ","timestamp": "2023-12-12T11:02:14.843Z"}
2023-12-12 12:02:14 {"sensorData": "45","sensorId": "OfCXxc","timestamp": "2023-12-12T11:02:14.893Z"}
2023-12-12 12:02:14 {"sensorData": "20","sensorId": "9j7wrA","timestamp": "2023-12-12T11:02:14.944Z"}
2023-12-12 12:02:14 {"sensorData": "39","sensorId": "ZDC8dj","timestamp": "2023-12-12T11:02:14.994Z"}
2023-12-12 12:02:15 {"sensorData": "72","sensorId": "Lodhoz","timestamp": "2023-12-12T11:02:15.044Z"}
2023-12-12 12:02:15 {"sensorData": "73","sensorId": "wflaiL","timestamp": "2023-12-12T11:02:15.095Z"}
2023-12-12 12:02:15 {"sensorData": "81","sensorId": "FL3CTY","timestamp": "2023-12-12T11:02:15.145Z"}
2023-12-12 12:02:15 {"sensorData": "74","sensorId": "apQZQg","timestamp": "2023-12-12T11:02:15.196Z"}
2023-12-12 12:02:15 {"sensorData": "83","sensorId": "TnktBl","timestamp": "2023-12-12T11:02:15.246Z"}
2023-12-12 12:02:15 {"sensorData": "78","sensorId": "OLgaQp","timestamp": "2023-12-12T11:02:15.297Z"}
2023-12-12 12:02:15 {"sensorData": "92","sensorId": "Z0VsAP","timestamp": "2023-12-12T11:02:15.347Z"}
2023-12-12 12:02:15 {"sensorData": "87","sensorId": "jBFjQl","timestamp": "2023-12-12T11:02:15.397Z"}
2023-12-12 12:02:15 {"sensorData": "81","sensorId": "xqSeB0","timestamp": "2023-12-12T11:02:15.448Z"}
2023-12-12 12:02:15 {"sensorData": "93","sensorId": "1cWFL2","timestamp": "2023-12-12T11:02:15.498Z"}
2023-12-12 12:02:15 {"sensorData": "5","sensorId": "rfDe5o","timestamp": "2023-12-12T11:02:15.549Z"}
2023-12-12 12:02:15 {"sensorData": "23","sensorId": "v1eEtJ","timestamp": "2023-12-12T11:02:15.599Z"}
2023-12-12 12:02:15 {"sensorData": "80","sensorId": "7THs7p","timestamp": "2023-12-12T11:02:15.650Z"}
2023-12-12 12:02:15 {"sensorData": "17","sensorId": "yeSpeC","timestamp": "2023-12-12T11:02:15.700Z"}
2023-12-12 12:02:15 {"sensorData": "52","sensorId": "Pun6zQ","timestamp": "2023-12-12T11:02:15.751Z"}
2023-12-12 12:02:15 {"sensorData": "41","sensorId": "t3sMSw","timestamp": "2023-12-12T11:02:15.801Z"}
2023-12-12 12:02:15 {"sensorData": "61","sensorId": "93R7Km","timestamp": "2023-12-12T11:02:15.851Z"}
2023-12-12 12:02:15 {"sensorData": "97","sensorId": "HBK6Dr","timestamp": "2023-12-12T11:02:15.902Z"}
2023-12-12 12:02:15 {"sensorData": "47","sensorId": "HT4mch","timestamp": "2023-12-12T11:02:15.952Z"}
2023-12-12 12:02:16 {"sensorData": "83","sensorId": "zWeSPw","timestamp": "2023-12-12T11:02:16.003Z"}
2023-12-12 12:02:16 {"sensorData": "65","sensorId": "xQyxJd","timestamp": "2023-12-12T11:02:16.053Z"}
2023-12-12 12:02:16 {"sensorData": "68","sensorId": "kpFPOg","timestamp": "2023-12-12T11:02:16.103Z"}
2023-12-12 12:02:16 {"sensorData": "35","sensorId": "ivVNeN","timestamp": "2023-12-12T11:02:16.154Z"}
2023-12-12 12:02:16 {"sensorData": "34","sensorId": "eS5EE7","timestamp": "2023-12-12T11:02:16.204Z"}
2023-12-12 12:02:16 {"sensorData": "22","sensorId": "htDF71","timestamp": "2023-12-12T11:02:16.255Z"}
2023-12-12 12:02:16 {"sensorData": "82","sensorId": "E2gMhL","timestamp": "2023-12-12T11:02:16.305Z"}
2023-12-12 12:02:16 {"sensorData": "50","sensorId": "UP10aK","timestamp": "2023-12-12T11:02:16.355Z"}
2023-12-12 12:02:16 {"sensorData": "15","sensorId": "dnph6k","timestamp": "2023-12-12T11:02:16.406Z"}
2023-12-12 12:02:16 {"sensorData": "29","sensorId": "yfUGwl","timestamp": "2023-12-12T11:02:16.456Z"}
2023-12-12 12:02:16 {"sensorData": "19","sensorId": "tbXY33","timestamp": "2023-12-12T11:02:16.506Z"}
2023-12-12 12:02:16 {"sensorData": "96","sensorId": "9EQTiI","timestamp": "2023-12-12T11:02:16.557Z"}
2023-12-12 12:02:16 {"sensorData": "49","sensorId": "ii8juo","timestamp": "2023-12-12T11:02:16.607Z"}
2023-12-12 12:02:16 {"sensorData": "7","sensorId": "oyYMCG","timestamp": "2023-12-12T11:02:16.658Z"}
2023-12-12 12:02:16 {"sensorData": "42","sensorId": "YShiR4","timestamp": "2023-12-12T11:02:16.708Z"}
2023-12-12 12:02:16 {"sensorData": "18","sensorId": "KVsHq9","timestamp": "2023-12-12T11:02:16.759Z"}
2023-12-12 12:02:16 {"sensorData": "14","sensorId": "wHVCNU","timestamp": "2023-12-12T11:02:16.809Z"}
2023-12-12 12:02:16 {"sensorData": "4","sensorId": "78ZluL","timestamp": "2023-12-12T11:02:16.859Z"}
2023-12-12 12:02:16 {"sensorData": "50","sensorId": "Wi4LYa","timestamp": "2023-12-12T11:02:16.910Z"}
2023-12-12 12:02:16 {"sensorData": "23","sensorId": "F2JdO1","timestamp": "2023-12-12T11:02:16.960Z"}
2023-12-12 12:02:17 {"sensorData": "89","sensorId": "20ZovJ","timestamp": "2023-12-12T11:02:17.011Z"}
2023-12-12 12:02:17 {"sensorData": "60","sensorId": "7tq4rf","timestamp": "2023-12-12T11:02:17.061Z"}
2023-12-12 12:02:17 {"sensorData": "74","sensorId": "JR2wXU","timestamp": "2023-12-12T11:02:17.111Z"}
2023-12-12 12:02:17 {"sensorData": "77","sensorId": "LUKeNj","timestamp": "2023-12-12T11:02:17.162Z"}
2023-12-12 12:02:17 {"sensorData": "23","sensorId": "p8QhXE","timestamp": "2023-12-12T11:02:17.212Z"}
2023-12-12 12:02:17 {"sensorData": "23","sensorId": "gd7duo","timestamp": "2023-12-12T11:02:17.263Z"}
2023-12-12 12:02:17 {"sensorData": "74","sensorId": "Jtci82","timestamp": "2023-12-12T11:02:17.313Z"}
2023-12-12 12:02:17 {"sensorData": "0","sensorId": "VMvuv3","timestamp": "2023-12-12T11:02:17.364Z"}
2023-12-12 12:02:17 {"sensorData": "12","sensorId": "6aCl9i","timestamp": "2023-12-12T11:02:17.414Z"}
2023-12-12 12:02:17 {"sensorData": "42","sensorId": "UKJ0LG","timestamp": "2023-12-12T11:02:17.464Z"}
2023-12-12 12:02:17 {"sensorData": "88","sensorId": "5U0Cc0","timestamp": "2023-12-12T11:02:17.515Z"}
2023-12-12 12:02:17 {"sensorData": "59","sensorId": "aSbWsx","timestamp": "2023-12-12T11:02:17.565Z"}
2023-12-12 12:02:17 {"sensorData": "84","sensorId": "NqBJp3","timestamp": "2023-12-12T11:02:17.616Z"}
2023-12-12 12:02:17 {"sensorData": "62","sensorId": "o988KH","timestamp": "2023-12-12T11:02:17.666Z"}
2023-12-12 12:02:17 {"sensorData": "2","sensorId": "jcOdUE","timestamp": "2023-12-12T11:02:17.716Z"}
2023-12-12 12:02:17 {"sensorData": "7","sensorId": "WugVag","timestamp": "2023-12-12T11:02:17.767Z"}
2023-12-12 12:02:17 {"sensorData": "9","sensorId": "tDJ6Ra","timestamp": "2023-12-12T11:02:17.817Z"}
2023-12-12 12:02:17 {"sensorData": "16","sensorId": "63oi1n","timestamp": "2023-12-12T11:02:17.868Z"}
2023-12-12 12:02:17 {"sensorData": "18","sensorId": "BS1IUF","timestamp": "2023-12-12T11:02:17.918Z"}
2023-12-12 12:02:17 {"sensorData": "75","sensorId": "F8hpql","timestamp": "2023-12-12T11:02:17.969Z"}
2023-12-12 12:02:18 {"sensorData": "96","sensorId": "rrDKSd","timestamp": "2023-12-12T11:02:18.019Z"}
2023-12-12 12:02:18 {"sensorData": "26","sensorId": "Ab8u3l","timestamp": "2023-12-12T11:02:18.069Z"}
2023-12-12 12:02:18 {"sensorData": "61","sensorId": "UwFjcu","timestamp": "2023-12-12T11:02:18.120Z"}
2023-12-12 12:02:18 {"sensorData": "33","sensorId": "VYtoWy","timestamp": "2023-12-12T11:02:18.170Z"}
2023-12-12 12:02:18 {"sensorData": "95","sensorId": "cJCr13","timestamp": "2023-12-12T11:02:18.221Z"}
2023-12-12 12:02:18 {"sensorData": "35","sensorId": "H4s56q","timestamp": "2023-12-12T11:02:18.271Z"}
2023-12-12 12:02:18 {"sensorData": "46","sensorId": "XzRHTk","timestamp": "2023-12-12T11:02:18.322Z"}
2023-12-12 12:02:18 {"sensorData": "98","sensorId": "WFvHtM","timestamp": "2023-12-12T11:02:18.372Z"}
2023-12-12 12:02:18 {"sensorData": "37","sensorId": "d8mdIM","timestamp": "2023-12-12T11:02:18.423Z"}
2023-12-12 12:02:18 {"sensorData": "43","sensorId": "xGi4AA","timestamp": "2023-12-12T11:02:18.473Z"}
2023-12-12 12:02:18 {"sensorData": "86","sensorId": "uReheT","timestamp": "2023-12-12T11:02:18.523Z"}
2023-12-12 12:02:18 {"sensorData": "64","sensorId": "Y3qKwK","timestamp": "2023-12-12T11:02:18.574Z"}
2023-12-12 12:02:18 {"sensorData": "63","sensorId": "Pk0Sjc","timestamp": "2023-12-12T11:02:18.624Z"}
2023-12-12 12:02:18 {"sensorData": "72","sensorId": "RPfcjn","timestamp": "2023-12-12T11:02:18.675Z"}
2023-12-12 12:02:18 {"sensorData": "26","sensorId": "JOS4tU","timestamp": "2023-12-12T11:02:18.725Z"}
2023-12-12 12:02:18 {"sensorData": "93","sensorId": "xDMjv2","timestamp": "2023-12-12T11:02:18.776Z"}
2023-12-12 12:02:18 {"sensorData": "51","sensorId": "RAYvLM","timestamp": "2023-12-12T11:02:18.826Z"}
2023-12-12 12:02:18 {"sensorData": "7","sensorId": "UNXzq2","timestamp": "2023-12-12T11:02:18.876Z"}
2023-12-12 12:02:18 {"sensorData": "81","sensorId": "zev6Sc","timestamp": "2023-12-12T11:02:18.927Z"}
2023-12-12 12:02:18 {"sensorData": "30","sensorId": "9WYwqA","timestamp": "2023-12-12T11:02:18.977Z"}
2023-12-12 12:02:19 {"sensorData": "76","sensorId": "JqnoRa","timestamp": "2023-12-12T11:02:19.028Z"}
2023-12-12 12:02:19 {"sensorData": "95","sensorId": "sMLany","timestamp": "2023-12-12T11:02:19.078Z"}
2023-12-12 12:02:19 {"sensorData": "27","sensorId": "DpY0rj","timestamp": "2023-12-12T11:02:19.129Z"}
2023-12-12 12:02:19 {"sensorData": "83","sensorId": "7lL66z","timestamp": "2023-12-12T11:02:19.179Z"}
2023-12-12 12:02:19 {"sensorData": "34","sensorId": "mZWTe8","timestamp": "2023-12-12T11:02:19.229Z"}
2023-12-12 12:02:19 {"sensorData": "15","sensorId": "V8HbIg","timestamp": "2023-12-12T11:02:19.280Z"}
2023-12-12 12:02:19 {"sensorData": "19","sensorId": "UCynPm","timestamp": "2023-12-12T11:02:19.330Z"}
2023-12-12 12:02:19 {"sensorData": "58","sensorId": "6tZ3Dy","timestamp": "2023-12-12T11:02:19.381Z"}
2023-12-12 12:02:19 {"sensorData": "77","sensorId": "zYgJL0","timestamp": "2023-12-12T11:02:19.431Z"}
2023-12-12 12:02:19 {"sensorData": "42","sensorId": "PYnyUS","timestamp": "2023-12-12T11:02:19.482Z"}
2023-12-12 12:02:19 {"sensorData": "69","sensorId": "rYwbrU","timestamp": "2023-12-12T11:02:19.532Z"}
2023-12-12 12:02:19 {"sensorData": "92","sensorId": "64o3mb","timestamp": "2023-12-12T11:02:19.582Z"}
2023-12-12 12:02:19 {"sensorData": "88","sensorId": "PAKcmO","timestamp": "2023-12-12T11:02:19.633Z"}
2023-12-12 12:02:19 {"sensorData": "77","sensorId": "VEZzrc","timestamp": "2023-12-12T11:02:19.683Z"}
2023-12-12 12:02:19 {"sensorData": "19","sensorId": "9VjqJF","timestamp": "2023-12-12T11:02:19.734Z"}
2023-12-12 12:02:19 {"sensorData": "75","sensorId": "YqEViQ","timestamp": "2023-12-12T11:02:19.785Z"}
2023-12-12 12:02:19 {"sensorData": "62","sensorId": "uQw7e4","timestamp": "2023-12-12T11:02:19.835Z"}
2023-12-12 12:02:19 {"sensorData": "77","sensorId": "oIG9bv","timestamp": "2023-12-12T11:02:19.885Z"}
2023-12-12 12:02:19 {"sensorData": "6","sensorId": "sykrhr","timestamp": "2023-12-12T11:02:19.936Z"}
2023-12-12 12:02:19 {"sensorData": "52","sensorId": "OWXDap","timestamp": "2023-12-12T11:02:19.986Z"}
2023-12-12 12:02:20 {"sensorData": "36","sensorId": "j4YBKk","timestamp": "2023-12-12T11:02:20.036Z"}
2023-12-12 12:02:20 {"sensorData": "45","sensorId": "Ofu0L1","timestamp": "2023-12-12T11:02:20.087Z"}
2023-12-12 12:02:20 {"sensorData": "45","sensorId": "Mkm2Gu","timestamp": "2023-12-12T11:02:20.137Z"}
2023-12-12 12:02:20 {"sensorData": "12","sensorId": "NLQqxB","timestamp": "2023-12-12T11:02:20.188Z"}
2023-12-12 12:02:20 {"sensorData": "31","sensorId": "wR3FJR","timestamp": "2023-12-12T11:02:20.238Z"}
2023-12-12 12:02:20 {"sensorData": "26","sensorId": "jZrV2M","timestamp": "2023-12-12T11:02:20.289Z"}
2023-12-12 12:02:20 {"sensorData": "55","sensorId": "EByeLI","timestamp": "2023-12-12T11:02:20.339Z"}
2023-12-12 12:02:20 {"sensorData": "31","sensorId": "i0fTBV","timestamp": "2023-12-12T11:02:20.390Z"}
2023-12-12 12:02:20 {"sensorData": "47","sensorId": "XkQhZJ","timestamp": "2023-12-12T11:02:20.440Z"}
2023-12-12 12:02:20 {"sensorData": "26","sensorId": "yqEFeU","timestamp": "2023-12-12T11:02:20.490Z"}
2023-12-12 12:02:20 {"sensorData": "12","sensorId": "6wZyXm","timestamp": "2023-12-12T11:02:20.541Z"}
2023-12-12 12:02:20 {"sensorData": "57","sensorId": "wSAEJF","timestamp": "2023-12-12T11:02:20.591Z"}
2023-12-12 12:02:20 {"sensorData": "78","sensorId": "8olTy2","timestamp": "2023-12-12T11:02:20.641Z"}
2023-12-12 12:02:20 {"sensorData": "34","sensorId": "oBAKQ3","timestamp": "2023-12-12T11:02:20.692Z"}
2023-12-12 12:02:20 {"sensorData": "40","sensorId": "UNuQ9i","timestamp": "2023-12-12T11:02:20.742Z"}
2023-12-12 12:02:20 {"sensorData": "63","sensorId": "UsIea6","timestamp": "2023-12-12T11:02:20.793Z"}
2023-12-12 12:02:20 {"sensorData": "95","sensorId": "JBVGN4","timestamp": "2023-12-12T11:02:20.843Z"}
2023-12-12 12:02:20 {"sensorData": "25","sensorId": "bWgnmE","timestamp": "2023-12-12T11:02:20.894Z"}
2023-12-12 12:02:20 {"sensorData": "16","sensorId": "2x2Mak","timestamp": "2023-12-12T11:02:20.944Z"}
2023-12-12 12:02:20 {"sensorData": "94","sensorId": "7stPK1","timestamp": "2023-12-12T11:02:20.994Z"}
2023-12-12 12:02:21 {"sensorData": "80","sensorId": "JVrika","timestamp": "2023-12-12T11:02:21.045Z"}
2023-12-12 12:02:21 {"sensorData": "2","sensorId": "X22XP6","timestamp": "2023-12-12T11:02:21.095Z"}
2023-12-12 12:02:21 {"sensorData": "42","sensorId": "1AURWM","timestamp": "2023-12-12T11:02:21.146Z"}
2023-12-12 12:02:21 {"sensorData": "41","sensorId": "UXHSd1","timestamp": "2023-12-12T11:02:21.196Z"}
2023-12-12 12:02:21 {"sensorData": "75","sensorId": "MQdlCs","timestamp": "2023-12-12T11:02:21.247Z"}
2023-12-12 12:02:21 {"sensorData": "17","sensorId": "Ms4AjW","timestamp": "2023-12-12T11:02:21.297Z"}
2023-12-12 12:02:21 {"sensorData": "61","sensorId": "YQlNe6","timestamp": "2023-12-12T11:02:21.347Z"}
2023-12-12 12:02:21 {"sensorData": "28","sensorId": "0GLLri","timestamp": "2023-12-12T11:02:21.398Z"}
2023-12-12 12:02:21 {"sensorData": "65","sensorId": "v7K7OO","timestamp": "2023-12-12T11:02:21.448Z"}
2023-12-12 12:02:21 {"sensorData": "68","sensorId": "g6zSnr","timestamp": "2023-12-12T11:02:21.499Z"}
2023-12-12 12:02:21 {"sensorData": "46","sensorId": "wdriRB","timestamp": "2023-12-12T11:02:21.549Z"}
2023-12-12 12:02:21 {"sensorData": "15","sensorId": "WvbM1K","timestamp": "2023-12-12T11:02:21.600Z"}
2023-12-12 12:02:21 {"sensorData": "99","sensorId": "hQACOb","timestamp": "2023-12-12T11:02:21.650Z"}
2023-12-12 12:02:21 {"sensorData": "79","sensorId": "sPFyJ2","timestamp": "2023-12-12T11:02:21.700Z"}
2023-12-12 12:02:21 {"sensorData": "78","sensorId": "UkjglA","timestamp": "2023-12-12T11:02:21.751Z"}
2023-12-12 12:02:21 {"sensorData": "2","sensorId": "3Z5Pk4","timestamp": "2023-12-12T11:02:21.801Z"}
2023-12-12 12:02:21 {"sensorData": "59","sensorId": "aEzhlZ","timestamp": "2023-12-12T11:02:21.851Z"}
2023-12-12 12:02:21 {"sensorData": "59","sensorId": "Z04fDx","timestamp": "2023-12-12T11:02:21.902Z"}
2023-12-12 12:02:21 {"sensorData": "59","sensorId": "bpDVxM","timestamp": "2023-12-12T11:02:21.952Z"}
2023-12-12 12:02:22 {"sensorData": "96","sensorId": "JbcA06","timestamp": "2023-12-12T11:02:22.003Z"}
2023-12-12 12:02:22 {"sensorData": "15","sensorId": "b0s9vR","timestamp": "2023-12-12T11:02:22.053Z"}
2023-12-12 12:02:22 {"sensorData": "12","sensorId": "EFNrvH","timestamp": "2023-12-12T11:02:22.103Z"}
2023-12-12 12:02:22 {"sensorData": "78","sensorId": "X4VYho","timestamp": "2023-12-12T11:02:22.154Z"}
2023-12-12 12:02:22 {"sensorData": "61","sensorId": "F1xc2y","timestamp": "2023-12-12T11:02:22.204Z"}
2023-12-12 12:02:22 {"sensorData": "18","sensorId": "SuDRiT","timestamp": "2023-12-12T11:02:22.255Z"}
2023-12-12 12:02:22 {"sensorData": "78","sensorId": "DzU54x","timestamp": "2023-12-12T11:02:22.305Z"}
2023-12-12 12:02:22 {"sensorData": "12","sensorId": "n2GaWr","timestamp": "2023-12-12T11:02:22.355Z"}
2023-12-12 12:02:22 {"sensorData": "14","sensorId": "2EuvvR","timestamp": "2023-12-12T11:02:22.406Z"}
2023-12-12 12:02:22 {"sensorData": "81","sensorId": "lfV3xo","timestamp": "2023-12-12T11:02:22.456Z"}
2023-12-12 12:02:22 {"sensorData": "35","sensorId": "G7n7u8","timestamp": "2023-12-12T11:02:22.507Z"}
2023-12-12 12:02:22 {"sensorData": "71","sensorId": "ovdAoI","timestamp": "2023-12-12T11:02:22.557Z"}
2023-12-12 12:02:22 {"sensorData": "88","sensorId": "8XlYrD","timestamp": "2023-12-12T11:02:22.608Z"}
2023-12-12 12:02:22 {"sensorData": "91","sensorId": "MkEXop","timestamp": "2023-12-12T11:02:22.658Z"}
2023-12-12 12:02:22 {"sensorData": "63","sensorId": "JDmfzz","timestamp": "2023-12-12T11:02:22.708Z"}
2023-12-12 12:02:22 {"sensorData": "57","sensorId": "Tx26R5","timestamp": "2023-12-12T11:02:22.759Z"}
2023-12-12 12:02:22 {"sensorData": "76","sensorId": "3BUZp5","timestamp": "2023-12-12T11:02:22.809Z"}
2023-12-12 12:02:22 {"sensorData": "78","sensorId": "GyXhHs","timestamp": "2023-12-12T11:02:22.860Z"}
2023-12-12 12:02:22 {"sensorData": "14","sensorId": "THFs9R","timestamp": "2023-12-12T11:02:22.910Z"}
2023-12-12 12:02:22 {"sensorData": "78","sensorId": "wfxfCn","timestamp": "2023-12-12T11:02:22.961Z"}
2023-12-12 12:02:23 {"sensorData": "41","sensorId": "hivaIg","timestamp": "2023-12-12T11:02:23.011Z"}
2023-12-12 12:02:23 {"sensorData": "82","sensorId": "X9Crwn","timestamp": "2023-12-12T11:02:23.061Z"}
2023-12-12 12:02:23 {"sensorData": "2","sensorId": "3DpK9U","timestamp": "2023-12-12T11:02:23.112Z"}
2023-12-12 12:02:23 {"sensorData": "92","sensorId": "6AksFF","timestamp": "2023-12-12T11:02:23.162Z"}
2023-12-12 12:02:23 {"sensorData": "57","sensorId": "5SvdZQ","timestamp": "2023-12-12T11:02:23.213Z"}
2023-12-12 12:02:23 {"sensorData": "35","sensorId": "xUZkSp","timestamp": "2023-12-12T11:02:23.263Z"}
2023-12-12 12:02:23 {"sensorData": "19","sensorId": "eBW52b","timestamp": "2023-12-12T11:02:23.314Z"}
2023-12-12 12:02:23 {"sensorData": "91","sensorId": "1TtXjC","timestamp": "2023-12-12T11:02:23.364Z"}
2023-12-12 12:02:23 {"sensorData": "43","sensorId": "O7BIQU","timestamp": "2023-12-12T11:02:23.414Z"}
2023-12-12 12:02:23 {"sensorData": "71","sensorId": "FyK0jy","timestamp": "2023-12-12T11:02:23.465Z"}
2023-12-12 12:02:23 {"sensorData": "36","sensorId": "ZNx1cj","timestamp": "2023-12-12T11:02:23.515Z"}
2023-12-12 12:02:23 {"sensorData": "82","sensorId": "5inW2E","timestamp": "2023-12-12T11:02:23.566Z"}
2023-12-12 12:02:23 {"sensorData": "32","sensorId": "b6LO4a","timestamp": "2023-12-12T11:02:23.616Z"}
2023-12-12 12:02:23 {"sensorData": "98","sensorId": "IUVbjv","timestamp": "2023-12-12T11:02:23.666Z"}
2023-12-12 12:02:23 {"sensorData": "87","sensorId": "qTZdvm","timestamp": "2023-12-12T11:02:23.717Z"}
2023-12-12 12:02:23 {"sensorData": "82","sensorId": "xwOqEZ","timestamp": "2023-12-12T11:02:23.767Z"}
2023-12-12 12:02:23 {"sensorData": "15","sensorId": "utJwoi","timestamp": "2023-12-12T11:02:23.818Z"}
2023-12-12 12:02:23 {"sensorData": "54","sensorId": "gjiO33","timestamp": "2023-12-12T11:02:23.868Z"}
2023-12-12 12:02:23 {"sensorData": "69","sensorId": "amEo6t","timestamp": "2023-12-12T11:02:23.919Z"}
2023-12-12 12:02:23 {"sensorData": "91","sensorId": "pFlKZX","timestamp": "2023-12-12T11:02:23.969Z"}
2023-12-12 12:02:24 {"sensorData": "31","sensorId": "sM2M4B","timestamp": "2023-12-12T11:02:24.019Z"}
