2023-12-12 12:56:54 {"sensorData": "7","sensorId": "9kuZGY","timestamp": "2023-12-12T11:56:54.022Z"}
2023-12-12 12:59:57 {"sensorData": "89","sensorId": "GLMkUl","timestamp": "2023-12-12T11:59:57.918Z"}
2023-12-12 12:59:57 {"sensorData": "6","sensorId": "dInhbS","timestamp": "2023-12-12T11:59:57.943Z"}
2023-12-12 12:59:57 {"sensorData": "70","sensorId": "mc1w6I","timestamp": "2023-12-12T11:59:57.969Z"}
2023-12-12 12:59:57 {"sensorData": "48","sensorId": "QRuQwJ","timestamp": "2023-12-12T11:59:57.994Z"}
2023-12-12 12:59:58 {"sensorData": "53","sensorId": "fSKJrm","timestamp": "2023-12-12T11:59:58.020Z"}
2023-12-12 12:59:58 {"sensorData": "32","sensorId": "bwMd4X","timestamp": "2023-12-12T11:59:58.045Z"}
2023-12-12 12:59:58 {"sensorData": "44","sensorId": "5FefF6","timestamp": "2023-12-12T11:59:58.070Z"}
2023-12-12 12:59:58 {"sensorData": "69","sensorId": "ACxeiQ","timestamp": "2023-12-12T11:59:58.096Z"}
2023-12-12 12:59:58 {"sensorData": "67","sensorId": "EnsH50","timestamp": "2023-12-12T11:59:58.121Z"}
2023-12-12 12:59:58 {"sensorData": "1","sensorId": "lbZmxz","timestamp": "2023-12-12T11:59:58.147Z"}
2023-12-12 12:59:58 {"sensorData": "45","sensorId": "rmxkPC","timestamp": "2023-12-12T11:59:58.172Z"}
2023-12-12 12:59:58 {"sensorData": "78","sensorId": "jwPJWb","timestamp": "2023-12-12T11:59:58.198Z"}
2023-12-12 12:59:58 {"sensorData": "57","sensorId": "4Rwx2O","timestamp": "2023-12-12T11:59:58.223Z"}
2023-12-12 12:59:58 {"sensorData": "42","sensorId": "VD96EY","timestamp": "2023-12-12T11:59:58.248Z"}
2023-12-12 12:59:58 {"sensorData": "9","sensorId": "1nugxS","timestamp": "2023-12-12T11:59:58.274Z"}
2023-12-12 12:59:58 {"sensorData": "18","sensorId": "diEmCk","timestamp": "2023-12-12T11:59:58.299Z"}
2023-12-12 12:59:58 {"sensorData": "15","sensorId": "olwh0T","timestamp": "2023-12-12T11:59:58.325Z"}
2023-12-12 12:59:58 {"sensorData": "38","sensorId": "QvwBYw","timestamp": "2023-12-12T11:59:58.350Z"}
2023-12-12 12:59:58 {"sensorData": "74","sensorId": "siFhwX","timestamp": "2023-12-12T11:59:58.375Z"}
2023-12-12 12:59:58 {"sensorData": "69","sensorId": "RFCUL6","timestamp": "2023-12-12T11:59:58.401Z"}
2023-12-12 12:59:58 {"sensorData": "90","sensorId": "dgNqp8","timestamp": "2023-12-12T11:59:58.426Z"}
2023-12-12 12:59:58 {"sensorData": "77","sensorId": "dRXTcj","timestamp": "2023-12-12T11:59:58.452Z"}
2023-12-12 12:59:58 {"sensorData": "77","sensorId": "1DHhMa","timestamp": "2023-12-12T11:59:58.477Z"}
2023-12-12 12:59:58 {"sensorData": "69","sensorId": "6XyNr0","timestamp": "2023-12-12T11:59:58.503Z"}
2023-12-12 12:59:58 {"sensorData": "44","sensorId": "2Vq4Z2","timestamp": "2023-12-12T11:59:58.528Z"}
2023-12-12 12:59:58 {"sensorData": "50","sensorId": "dYDgFq","timestamp": "2023-12-12T11:59:58.554Z"}
2023-12-12 12:59:58 {"sensorData": "42","sensorId": "Fx9u1E","timestamp": "2023-12-12T11:59:58.579Z"}
2023-12-12 12:59:58 {"sensorData": "46","sensorId": "BENxrb","timestamp": "2023-12-12T11:59:58.604Z"}
2023-12-12 12:59:58 {"sensorData": "32","sensorId": "I0uzLJ","timestamp": "2023-12-12T11:59:58.630Z"}
2023-12-12 12:59:58 {"sensorData": "33","sensorId": "yBzBn2","timestamp": "2023-12-12T11:59:58.655Z"}
2023-12-12 12:59:58 {"sensorData": "0","sensorId": "SgwlBt","timestamp": "2023-12-12T11:59:58.681Z"}
2023-12-12 12:59:58 {"sensorData": "54","sensorId": "qX6RrH","timestamp": "2023-12-12T11:59:58.706Z"}
2023-12-12 12:59:58 {"sensorData": "24","sensorId": "GGddwx","timestamp": "2023-12-12T11:59:58.732Z"}
2023-12-12 12:59:58 {"sensorData": "58","sensorId": "56Ruvg","timestamp": "2023-12-12T11:59:58.757Z"}
2023-12-12 12:59:58 {"sensorData": "13","sensorId": "I6roaL","timestamp": "2023-12-12T11:59:58.782Z"}
2023-12-12 12:59:58 {"sensorData": "54","sensorId": "B24SPY","timestamp": "2023-12-12T11:59:58.808Z"}
2023-12-12 12:59:58 {"sensorData": "39","sensorId": "4tCzZD","timestamp": "2023-12-12T11:59:58.833Z"}
2023-12-12 12:59:58 {"sensorData": "56","sensorId": "mY0fVH","timestamp": "2023-12-12T11:59:58.859Z"}
2023-12-12 12:59:58 {"sensorData": "69","sensorId": "eLhLHw","timestamp": "2023-12-12T11:59:58.884Z"}
2023-12-12 12:59:58 {"sensorData": "61","sensorId": "H6n6Yh","timestamp": "2023-12-12T11:59:58.910Z"}
2023-12-12 12:59:58 {"sensorData": "80","sensorId": "C3cumC","timestamp": "2023-12-12T11:59:58.935Z"}
2023-12-12 12:59:58 {"sensorData": "79","sensorId": "c3hmR7","timestamp": "2023-12-12T11:59:58.961Z"}
2023-12-12 12:59:58 {"sensorData": "49","sensorId": "ACNFbU","timestamp": "2023-12-12T11:59:58.986Z"}
2023-12-12 12:59:59 {"sensorData": "68","sensorId": "Ig3dch","timestamp": "2023-12-12T11:59:59.011Z"}
2023-12-12 12:59:59 {"sensorData": "4","sensorId": "ZmKreK","timestamp": "2023-12-12T11:59:59.037Z"}
2023-12-12 12:59:59 {"sensorData": "9","sensorId": "qctq5y","timestamp": "2023-12-12T11:59:59.062Z"}
2023-12-12 12:59:59 {"sensorData": "10","sensorId": "LuSbWt","timestamp": "2023-12-12T11:59:59.088Z"}
2023-12-12 12:59:59 {"sensorData": "4","sensorId": "WdIshC","timestamp": "2023-12-12T11:59:59.113Z"}
2023-12-12 12:59:59 {"sensorData": "38","sensorId": "kHs7T2","timestamp": "2023-12-12T11:59:59.139Z"}
2023-12-12 12:59:59 {"sensorData": "24","sensorId": "XDXcDe","timestamp": "2023-12-12T11:59:59.164Z"}
2023-12-12 12:59:59 {"sensorData": "78","sensorId": "xDR8Vx","timestamp": "2023-12-12T11:59:59.190Z"}
2023-12-12 12:59:59 {"sensorData": "85","sensorId": "FQCrTa","timestamp": "2023-12-12T11:59:59.215Z"}
2023-12-12 12:59:59 {"sensorData": "14","sensorId": "0C489m","timestamp": "2023-12-12T11:59:59.240Z"}
2023-12-12 12:59:59 {"sensorData": "79","sensorId": "RehCF3","timestamp": "2023-12-12T11:59:59.266Z"}
2023-12-12 12:59:59 {"sensorData": "32","sensorId": "95TwwA","timestamp": "2023-12-12T11:59:59.291Z"}
2023-12-12 12:59:59 {"sensorData": "2","sensorId": "hVrNBR","timestamp": "2023-12-12T11:59:59.317Z"}
2023-12-12 12:59:59 {"sensorData": "56","sensorId": "iSC8iw","timestamp": "2023-12-12T11:59:59.342Z"}
2023-12-12 12:59:59 {"sensorData": "93","sensorId": "gIYXL4","timestamp": "2023-12-12T11:59:59.368Z"}
2023-12-12 12:59:59 {"sensorData": "1","sensorId": "gVQdOx","timestamp": "2023-12-12T11:59:59.393Z"}
2023-12-12 12:59:59 {"sensorData": "23","sensorId": "bVRgG7","timestamp": "2023-12-12T11:59:59.418Z"}
2023-12-12 12:59:59 {"sensorData": "75","sensorId": "7OMdue","timestamp": "2023-12-12T11:59:59.444Z"}
2023-12-12 12:59:59 {"sensorData": "23","sensorId": "Dz4J5R","timestamp": "2023-12-12T11:59:59.469Z"}
2023-12-12 12:59:59 {"sensorData": "10","sensorId": "GJHLul","timestamp": "2023-12-12T11:59:59.495Z"}
2023-12-12 12:59:59 {"sensorData": "38","sensorId": "8Ic7rR","timestamp": "2023-12-12T11:59:59.520Z"}
2023-12-12 12:59:59 {"sensorData": "24","sensorId": "XMVSrv","timestamp": "2023-12-12T11:59:59.545Z"}
2023-12-12 12:59:59 {"sensorData": "89","sensorId": "JyVcXN","timestamp": "2023-12-12T11:59:59.571Z"}
2023-12-12 12:59:59 {"sensorData": "39","sensorId": "Su3n3z","timestamp": "2023-12-12T11:59:59.596Z"}
2023-12-12 12:59:59 {"sensorData": "6","sensorId": "lKAkhA","timestamp": "2023-12-12T11:59:59.622Z"}
2023-12-12 12:59:59 {"sensorData": "5","sensorId": "wihkU3","timestamp": "2023-12-12T11:59:59.647Z"}
2023-12-12 12:59:59 {"sensorData": "42","sensorId": "9mKJKv","timestamp": "2023-12-12T11:59:59.673Z"}
2023-12-12 12:59:59 {"sensorData": "67","sensorId": "x6jgra","timestamp": "2023-12-12T11:59:59.698Z"}
2023-12-12 12:59:59 {"sensorData": "5","sensorId": "izfu8D","timestamp": "2023-12-12T11:59:59.724Z"}
2023-12-12 12:59:59 {"sensorData": "54","sensorId": "d4HzcP","timestamp": "2023-12-12T11:59:59.749Z"}
2023-12-12 12:59:59 {"sensorData": "51","sensorId": "UGwUS6","timestamp": "2023-12-12T11:59:59.775Z"}
2023-12-12 12:59:59 {"sensorData": "55","sensorId": "tp0Ol7","timestamp": "2023-12-12T11:59:59.800Z"}
2023-12-12 12:59:59 {"sensorData": "60","sensorId": "A89Jve","timestamp": "2023-12-12T11:59:59.826Z"}
2023-12-12 12:59:59 {"sensorData": "69","sensorId": "rGvuA0","timestamp": "2023-12-12T11:59:59.851Z"}
2023-12-12 12:59:59 {"sensorData": "42","sensorId": "ADni9J","timestamp": "2023-12-12T11:59:59.876Z"}
2023-12-12 12:59:59 {"sensorData": "84","sensorId": "SDh9S6","timestamp": "2023-12-12T11:59:59.902Z"}
2023-12-12 12:59:59 {"sensorData": "39","sensorId": "23wsZv","timestamp": "2023-12-12T11:59:59.927Z"}
2023-12-12 12:59:59 {"sensorData": "11","sensorId": "jySA4b","timestamp": "2023-12-12T11:59:59.953Z"}
2023-12-12 12:59:59 {"sensorData": "49","sensorId": "s2zSvM","timestamp": "2023-12-12T11:59:59.978Z"}
2023-12-12 13:00:00 {"sensorData": "90","sensorId": "tkR9NW","timestamp": "2023-12-12T12:00:00.004Z"}
2023-12-12 13:00:00 {"sensorData": "0","sensorId": "uSJkK5","timestamp": "2023-12-12T12:00:00.029Z"}
2023-12-12 13:00:00 {"sensorData": "96","sensorId": "zpsGN8","timestamp": "2023-12-12T12:00:00.054Z"}
2023-12-12 13:00:00 {"sensorData": "87","sensorId": "FaQX0f","timestamp": "2023-12-12T12:00:00.080Z"}
2023-12-12 13:00:00 {"sensorData": "7","sensorId": "lPtCZ8","timestamp": "2023-12-12T12:00:00.105Z"}
2023-12-12 13:00:00 {"sensorData": "21","sensorId": "BVzTD7","timestamp": "2023-12-12T12:00:00.131Z"}
2023-12-12 13:00:00 {"sensorData": "11","sensorId": "d0tBfL","timestamp": "2023-12-12T12:00:00.157Z"}
2023-12-12 13:00:00 {"sensorData": "31","sensorId": "QK2lII","timestamp": "2023-12-12T12:00:00.182Z"}
2023-12-12 13:00:00 {"sensorData": "62","sensorId": "yLzJpT","timestamp": "2023-12-12T12:00:00.208Z"}
2023-12-12 13:00:00 {"sensorData": "72","sensorId": "cPBDA1","timestamp": "2023-12-12T12:00:00.233Z"}
2023-12-12 13:00:00 {"sensorData": "44","sensorId": "4Wf5Mz","timestamp": "2023-12-12T12:00:00.259Z"}
2023-12-12 13:00:00 {"sensorData": "10","sensorId": "S8swGk","timestamp": "2023-12-12T12:00:00.284Z"}
2023-12-12 13:00:00 {"sensorData": "16","sensorId": "eRCCq0","timestamp": "2023-12-12T12:00:00.310Z"}
2023-12-12 13:00:00 {"sensorData": "66","sensorId": "DJaGoB","timestamp": "2023-12-12T12:00:00.335Z"}
2023-12-12 13:00:00 {"sensorData": "55","sensorId": "NqkHcn","timestamp": "2023-12-12T12:00:00.361Z"}
2023-12-12 13:00:00 {"sensorData": "24","sensorId": "PKVvJb","timestamp": "2023-12-12T12:00:00.386Z"}
2023-12-12 13:00:00 {"sensorData": "19","sensorId": "djliYO","timestamp": "2023-12-12T12:00:00.411Z"}
2023-12-12 13:00:00 {"sensorData": "74","sensorId": "dEIGbG","timestamp": "2023-12-12T12:00:00.437Z"}
2023-12-12 13:00:00 {"sensorData": "84","sensorId": "n8a0ok","timestamp": "2023-12-12T12:00:00.462Z"}
2023-12-12 13:00:00 {"sensorData": "11","sensorId": "rxU46D","timestamp": "2023-12-12T12:00:00.488Z"}
2023-12-12 13:00:00 {"sensorData": "51","sensorId": "DE4GNg","timestamp": "2023-12-12T12:00:00.513Z"}
2023-12-12 13:00:00 {"sensorData": "4","sensorId": "ASlDmR","timestamp": "2023-12-12T12:00:00.539Z"}
2023-12-12 13:00:00 {"sensorData": "45","sensorId": "locwmc","timestamp": "2023-12-12T12:00:00.564Z"}
2023-12-12 13:00:00 {"sensorData": "11","sensorId": "ykGNFo","timestamp": "2023-12-12T12:00:00.590Z"}
2023-12-12 13:00:00 {"sensorData": "5","sensorId": "BRU4lN","timestamp": "2023-12-12T12:00:00.615Z"}
2023-12-12 13:00:00 {"sensorData": "69","sensorId": "XTblBk","timestamp": "2023-12-12T12:00:00.640Z"}
2023-12-12 13:00:00 {"sensorData": "4","sensorId": "L2NUeN","timestamp": "2023-12-12T12:00:00.666Z"}
2023-12-12 13:00:00 {"sensorData": "24","sensorId": "oNrMXW","timestamp": "2023-12-12T12:00:00.691Z"}
2023-12-12 13:00:00 {"sensorData": "62","sensorId": "t8VSQE","timestamp": "2023-12-12T12:00:00.717Z"}
2023-12-12 13:00:00 {"sensorData": "59","sensorId": "ZhaK09","timestamp": "2023-12-12T12:00:00.742Z"}
2023-12-12 13:00:00 {"sensorData": "7","sensorId": "pizY8b","timestamp": "2023-12-12T12:00:00.768Z"}
2023-12-12 13:00:00 {"sensorData": "62","sensorId": "cOMqq2","timestamp": "2023-12-12T12:00:00.793Z"}
2023-12-12 13:00:00 {"sensorData": "80","sensorId": "dMeuK0","timestamp": "2023-12-12T12:00:00.819Z"}
2023-12-12 13:00:00 {"sensorData": "31","sensorId": "qsMgzK","timestamp": "2023-12-12T12:00:00.844Z"}
2023-12-12 13:00:00 {"sensorData": "80","sensorId": "nHAANX","timestamp": "2023-12-12T12:00:00.869Z"}
2023-12-12 13:00:00 {"sensorData": "98","sensorId": "LYULBw","timestamp": "2023-12-12T12:00:00.895Z"}
2023-12-12 13:00:00 {"sensorData": "25","sensorId": "PmQQYU","timestamp": "2023-12-12T12:00:00.920Z"}
2023-12-12 13:00:00 {"sensorData": "19","sensorId": "zIaP0K","timestamp": "2023-12-12T12:00:00.946Z"}
2023-12-12 13:00:00 {"sensorData": "85","sensorId": "piyANW","timestamp": "2023-12-12T12:00:00.971Z"}
2023-12-12 13:00:00 {"sensorData": "88","sensorId": "rJc0wW","timestamp": "2023-12-12T12:00:00.996Z"}
2023-12-12 13:00:01 {"sensorData": "54","sensorId": "VhrAt7","timestamp": "2023-12-12T12:00:01.022Z"}
2023-12-12 13:00:01 {"sensorData": "94","sensorId": "iQfHod","timestamp": "2023-12-12T12:00:01.047Z"}
2023-12-12 13:00:01 {"sensorData": "82","sensorId": "fN4sTq","timestamp": "2023-12-12T12:00:01.073Z"}
2023-12-12 13:00:01 {"sensorData": "33","sensorId": "xcHOJI","timestamp": "2023-12-12T12:00:01.098Z"}
2023-12-12 13:00:01 {"sensorData": "0","sensorId": "3u4OBk","timestamp": "2023-12-12T12:00:01.124Z"}
2023-12-12 13:00:01 {"sensorData": "68","sensorId": "Vhj1Vm","timestamp": "2023-12-12T12:00:01.149Z"}
2023-12-12 13:00:01 {"sensorData": "74","sensorId": "aqId1A","timestamp": "2023-12-12T12:00:01.175Z"}
2023-12-12 13:00:01 {"sensorData": "29","sensorId": "LQa8QG","timestamp": "2023-12-12T12:00:01.200Z"}
2023-12-12 13:00:01 {"sensorData": "38","sensorId": "qecjy5","timestamp": "2023-12-12T12:00:01.225Z"}
2023-12-12 13:00:01 {"sensorData": "2","sensorId": "YfYHk5","timestamp": "2023-12-12T12:00:01.251Z"}
2023-12-12 13:00:01 {"sensorData": "74","sensorId": "6iW6ws","timestamp": "2023-12-12T12:00:01.276Z"}
2023-12-12 13:00:01 {"sensorData": "33","sensorId": "lTqUzr","timestamp": "2023-12-12T12:00:01.302Z"}
2023-12-12 13:00:01 {"sensorData": "38","sensorId": "gVquZr","timestamp": "2023-12-12T12:00:01.327Z"}
2023-12-12 13:00:01 {"sensorData": "97","sensorId": "lmp7rc","timestamp": "2023-12-12T12:00:01.352Z"}
2023-12-12 13:00:01 {"sensorData": "80","sensorId": "B70vdK","timestamp": "2023-12-12T12:00:01.378Z"}
2023-12-12 13:00:01 {"sensorData": "91","sensorId": "x3mJMD","timestamp": "2023-12-12T12:00:01.403Z"}
2023-12-12 13:00:01 {"sensorData": "95","sensorId": "9S8dBo","timestamp": "2023-12-12T12:00:01.428Z"}
2023-12-12 13:00:01 {"sensorData": "59","sensorId": "oDZzPe","timestamp": "2023-12-12T12:00:01.453Z"}
2023-12-12 13:00:01 {"sensorData": "71","sensorId": "4eZucO","timestamp": "2023-12-12T12:00:01.479Z"}
2023-12-12 13:00:01 {"sensorData": "23","sensorId": "fo5Bhf","timestamp": "2023-12-12T12:00:01.504Z"}
2023-12-12 13:00:01 {"sensorData": "52","sensorId": "RIrRop","timestamp": "2023-12-12T12:00:01.529Z"}
2023-12-12 13:00:01 {"sensorData": "68","sensorId": "PCi357","timestamp": "2023-12-12T12:00:01.555Z"}
2023-12-12 13:00:01 {"sensorData": "83","sensorId": "J9MBcz","timestamp": "2023-12-12T12:00:01.580Z"}
2023-12-12 13:00:01 {"sensorData": "25","sensorId": "edzhss","timestamp": "2023-12-12T12:00:01.606Z"}
2023-12-12 13:00:01 {"sensorData": "88","sensorId": "xxGf4Y","timestamp": "2023-12-12T12:00:01.631Z"}
2023-12-12 13:00:01 {"sensorData": "14","sensorId": "ibEWDK","timestamp": "2023-12-12T12:00:01.656Z"}
2023-12-12 13:00:01 {"sensorData": "77","sensorId": "xF24DC","timestamp": "2023-12-12T12:00:01.682Z"}
2023-12-12 13:00:01 {"sensorData": "1","sensorId": "F0fJ1C","timestamp": "2023-12-12T12:00:01.707Z"}
2023-12-12 13:00:01 {"sensorData": "96","sensorId": "hUnFfT","timestamp": "2023-12-12T12:00:01.733Z"}
2023-12-12 13:00:01 {"sensorData": "94","sensorId": "9FsgHW","timestamp": "2023-12-12T12:00:01.758Z"}
2023-12-12 13:00:01 {"sensorData": "50","sensorId": "8vDt0u","timestamp": "2023-12-12T12:00:01.784Z"}
2023-12-12 13:00:01 {"sensorData": "53","sensorId": "tUHYKM","timestamp": "2023-12-12T12:00:01.809Z"}
2023-12-12 13:00:01 {"sensorData": "61","sensorId": "Ac8HUl","timestamp": "2023-12-12T12:00:01.835Z"}
2023-12-12 13:00:01 {"sensorData": "24","sensorId": "Z2GZwY","timestamp": "2023-12-12T12:00:01.860Z"}
2023-12-12 13:00:01 {"sensorData": "73","sensorId": "1JVZ4m","timestamp": "2023-12-12T12:00:01.885Z"}
2023-12-12 13:00:01 {"sensorData": "33","sensorId": "UEucp1","timestamp": "2023-12-12T12:00:01.911Z"}
2023-12-12 13:00:01 {"sensorData": "26","sensorId": "XBklDg","timestamp": "2023-12-12T12:00:01.936Z"}
2023-12-12 13:00:01 {"sensorData": "19","sensorId": "npRdhm","timestamp": "2023-12-12T12:00:01.962Z"}
2023-12-12 13:00:01 {"sensorData": "96","sensorId": "BaVsJE","timestamp": "2023-12-12T12:00:01.987Z"}
2023-12-12 13:00:02 {"sensorData": "58","sensorId": "BOnmjH","timestamp": "2023-12-12T12:00:02.013Z"}
2023-12-12 13:00:02 {"sensorData": "90","sensorId": "yxajYi","timestamp": "2023-12-12T12:00:02.038Z"}
2023-12-12 13:00:02 {"sensorData": "51","sensorId": "qocBDR","timestamp": "2023-12-12T12:00:02.064Z"}
2023-12-12 13:00:02 {"sensorData": "56","sensorId": "J3sa2b","timestamp": "2023-12-12T12:00:02.089Z"}
2023-12-12 13:00:02 {"sensorData": "73","sensorId": "zFv1kI","timestamp": "2023-12-12T12:00:02.115Z"}
2023-12-12 13:00:02 {"sensorData": "87","sensorId": "rdnNAn","timestamp": "2023-12-12T12:00:02.140Z"}
2023-12-12 13:00:02 {"sensorData": "76","sensorId": "pwfDIh","timestamp": "2023-12-12T12:00:02.166Z"}
2023-12-12 13:00:02 {"sensorData": "16","sensorId": "cXxJOP","timestamp": "2023-12-12T12:00:02.191Z"}
2023-12-12 13:00:02 {"sensorData": "89","sensorId": "GPY4kj","timestamp": "2023-12-12T12:00:02.217Z"}
2023-12-12 13:00:02 {"sensorData": "57","sensorId": "sRUJV7","timestamp": "2023-12-12T12:00:02.242Z"}
2023-12-12 13:00:02 {"sensorData": "68","sensorId": "ji7yCc","timestamp": "2023-12-12T12:00:02.268Z"}
2023-12-12 13:00:02 {"sensorData": "95","sensorId": "biUb5h","timestamp": "2023-12-12T12:00:02.293Z"}
2023-12-12 13:00:02 {"sensorData": "34","sensorId": "JUjez6","timestamp": "2023-12-12T12:00:02.318Z"}
2023-12-12 13:00:02 {"sensorData": "66","sensorId": "IfRYVB","timestamp": "2023-12-12T12:00:02.344Z"}
2023-12-12 13:00:02 {"sensorData": "24","sensorId": "EwINEF","timestamp": "2023-12-12T12:00:02.370Z"}
2023-12-12 13:00:02 {"sensorData": "98","sensorId": "5GZ6OJ","timestamp": "2023-12-12T12:00:02.395Z"}
2023-12-12 13:00:02 {"sensorData": "9","sensorId": "JOHgxO","timestamp": "2023-12-12T12:00:02.421Z"}
2023-12-12 13:00:02 {"sensorData": "18","sensorId": "UIgsOX","timestamp": "2023-12-12T12:00:02.446Z"}
2023-12-12 13:00:02 {"sensorData": "95","sensorId": "xmB1I9","timestamp": "2023-12-12T12:00:02.471Z"}
2023-12-12 13:00:02 {"sensorData": "32","sensorId": "bDE69u","timestamp": "2023-12-12T12:00:02.497Z"}
2023-12-12 13:00:02 {"sensorData": "0","sensorId": "N3XkGs","timestamp": "2023-12-12T12:00:02.522Z"}
2023-12-12 13:00:02 {"sensorData": "12","sensorId": "34zNDF","timestamp": "2023-12-12T12:00:02.547Z"}
2023-12-12 13:00:02 {"sensorData": "4","sensorId": "fr9CDA","timestamp": "2023-12-12T12:00:02.573Z"}
2023-12-12 13:00:02 {"sensorData": "11","sensorId": "cxVb0q","timestamp": "2023-12-12T12:00:02.598Z"}
2023-12-12 13:00:02 {"sensorData": "81","sensorId": "XIXAzK","timestamp": "2023-12-12T12:00:02.624Z"}
2023-12-12 13:00:02 {"sensorData": "28","sensorId": "52XYUm","timestamp": "2023-12-12T12:00:02.649Z"}
2023-12-12 13:00:02 {"sensorData": "64","sensorId": "nRus6t","timestamp": "2023-12-12T12:00:02.675Z"}
2023-12-12 13:00:02 {"sensorData": "52","sensorId": "ARbAeX","timestamp": "2023-12-12T12:00:02.700Z"}
2023-12-12 13:00:02 {"sensorData": "45","sensorId": "3bwQJj","timestamp": "2023-12-12T12:00:02.725Z"}
2023-12-12 13:00:02 {"sensorData": "59","sensorId": "8TN2JA","timestamp": "2023-12-12T12:00:02.751Z"}
2023-12-12 13:00:02 {"sensorData": "42","sensorId": "tMeFsy","timestamp": "2023-12-12T12:00:02.776Z"}
2023-12-12 13:00:02 {"sensorData": "5","sensorId": "mPGMwH","timestamp": "2023-12-12T12:00:02.802Z"}
2023-12-12 13:00:02 {"sensorData": "34","sensorId": "BuzuvV","timestamp": "2023-12-12T12:00:02.827Z"}
2023-12-12 13:00:02 {"sensorData": "40","sensorId": "24d1LR","timestamp": "2023-12-12T12:00:02.852Z"}
2023-12-12 13:00:02 {"sensorData": "69","sensorId": "ifxAQC","timestamp": "2023-12-12T12:00:02.878Z"}
2023-12-12 13:00:02 {"sensorData": "27","sensorId": "6YSiEm","timestamp": "2023-12-12T12:00:02.903Z"}
2023-12-12 13:00:02 {"sensorData": "57","sensorId": "0URpch","timestamp": "2023-12-12T12:00:02.929Z"}
2023-12-12 13:00:02 {"sensorData": "31","sensorId": "w2GoVH","timestamp": "2023-12-12T12:00:02.954Z"}
2023-12-12 13:00:02 {"sensorData": "61","sensorId": "woWDsi","timestamp": "2023-12-12T12:00:02.980Z"}
2023-12-12 13:00:03 {"sensorData": "47","sensorId": "6IY2wE","timestamp": "2023-12-12T12:00:03.005Z"}
2023-12-12 13:00:03 {"sensorData": "68","sensorId": "YRPNzx","timestamp": "2023-12-12T12:00:03.031Z"}
2023-12-12 13:00:03 {"sensorData": "48","sensorId": "BEyXw2","timestamp": "2023-12-12T12:00:03.056Z"}
2023-12-12 13:00:03 {"sensorData": "26","sensorId": "fzfAM0","timestamp": "2023-12-12T12:00:03.081Z"}
2023-12-12 13:00:03 {"sensorData": "99","sensorId": "48WYEI","timestamp": "2023-12-12T12:00:03.107Z"}
2023-12-12 13:00:03 {"sensorData": "32","sensorId": "YaMNPs","timestamp": "2023-12-12T12:00:03.132Z"}
2023-12-12 13:00:03 {"sensorData": "94","sensorId": "ePgEjC","timestamp": "2023-12-12T12:00:03.158Z"}
2023-12-12 13:00:03 {"sensorData": "17","sensorId": "DurJUv","timestamp": "2023-12-12T12:00:03.183Z"}
2023-12-12 13:00:03 {"sensorData": "45","sensorId": "wl0ohM","timestamp": "2023-12-12T12:00:03.209Z"}
2023-12-12 13:00:03 {"sensorData": "6","sensorId": "JiQxgs","timestamp": "2023-12-12T12:00:03.234Z"}
2023-12-12 13:00:03 {"sensorData": "44","sensorId": "WKo0nv","timestamp": "2023-12-12T12:00:03.260Z"}
2023-12-12 13:00:03 {"sensorData": "98","sensorId": "wXKYgZ","timestamp": "2023-12-12T12:00:03.285Z"}
2023-12-12 13:00:03 {"sensorData": "75","sensorId": "0kuktk","timestamp": "2023-12-12T12:00:03.310Z"}
2023-12-12 13:00:03 {"sensorData": "64","sensorId": "AUy90c","timestamp": "2023-12-12T12:00:03.336Z"}
2023-12-12 13:00:03 {"sensorData": "39","sensorId": "6uvS3K","timestamp": "2023-12-12T12:00:03.361Z"}
2023-12-12 13:00:03 {"sensorData": "69","sensorId": "g3ZBQx","timestamp": "2023-12-12T12:00:03.387Z"}
2023-12-12 13:00:03 {"sensorData": "35","sensorId": "UnIKx0","timestamp": "2023-12-12T12:00:03.412Z"}
2023-12-12 13:00:03 {"sensorData": "44","sensorId": "RaefSA","timestamp": "2023-12-12T12:00:03.438Z"}
2023-12-12 13:00:03 {"sensorData": "11","sensorId": "GCyAVT","timestamp": "2023-12-12T12:00:03.463Z"}
2023-12-12 13:00:03 {"sensorData": "37","sensorId": "MrOQkB","timestamp": "2023-12-12T12:00:03.489Z"}
2023-12-12 13:00:03 {"sensorData": "15","sensorId": "ZZsJc0","timestamp": "2023-12-12T12:00:03.514Z"}
2023-12-12 13:00:03 {"sensorData": "46","sensorId": "zQ0eO3","timestamp": "2023-12-12T12:00:03.539Z"}
2023-12-12 13:00:03 {"sensorData": "32","sensorId": "utn0UJ","timestamp": "2023-12-12T12:00:03.565Z"}
2023-12-12 13:00:03 {"sensorData": "17","sensorId": "FsyhKa","timestamp": "2023-12-12T12:00:03.590Z"}
2023-12-12 13:00:03 {"sensorData": "91","sensorId": "SB3Hql","timestamp": "2023-12-12T12:00:03.616Z"}
2023-12-12 13:00:03 {"sensorData": "39","sensorId": "sapQQd","timestamp": "2023-12-12T12:00:03.641Z"}
2023-12-12 13:00:03 {"sensorData": "78","sensorId": "t62Nof","timestamp": "2023-12-12T12:00:03.667Z"}
2023-12-12 13:00:03 {"sensorData": "22","sensorId": "8OTD5f","timestamp": "2023-12-12T12:00:03.692Z"}
2023-12-12 13:00:03 {"sensorData": "70","sensorId": "DftlGk","timestamp": "2023-12-12T12:00:03.717Z"}
